data,classificacao,tipo,noticia
02/06/2024,0,políticas ambientais,"As propostas em análise no Congresso que podem intensificar catástrofes como as do RS Ambientalistas apontam 28 propostas com chances de aprovação que podem aumentar desmatamento e afrouxar as regras de licenciamento ambiental"
03/05/2024,0,mudanças climáticas,"Chuva no RS foi mais concentrada e intensa do que em cheia histórica de 1941 mostra levantamento Especialistas afirmam que mudanças climáticas podem ter interferido para agravar fenômeno"
03/05/2024,0,mudanças climáticas,"Enchentes históricas secas severas biomas em risco como as mudanças climáticas extremas ameaçam o Brasil Eventos climáticos extremos já são realidade de norte a sul no país Globo Repórter foi em busca de respostas e de pessoas que sentiram na pele a força das mudanças no clima"
03/05/2024,0,mudanças climáticas,"Mudança climática tornou chuvas no RS mais intensas aponta estudo Segundo pesquisadores do ClimaMeter chuvas ficaram 15% mais intensas devido às mudanças climáticas Conclusão é uma análise rápida de atribuição e levou em conta dados meteorológicos dos últimos 40 anos"
03/05/2024,0,políticas ambientais,"O programa que projetou cheias no Sul e acabou engavetado no governo Dilma 'Perdemos tempo' Estudos que custaram R$ 35 milhões projetaram chuvas acima dos níveis históricos no extremo Sul do país Ministério do Meio Ambiente afirma que programa será retomado"
03/05/2024,0,mudanças climáticas,"Guaíba recebeu quase metade do volume de água de Itaipu em uma semana de chuvas aponta instituto da UFRGS Lago atinge nível histórico transborda e causa enchentes em Porto Alegre Segundo especialista de instituto da UFRGS Guaíba recebeu em 7 dias o total de água esperado de seus afluentes para 4 meses"
03/05/2024,0,mudanças climáticas,"RS volta a ter temporais a partir desta sexta acumulados podem superar os 150 mm no fim de semana Região metropolitana de Porto Alegre deve registrar grandes volumes de chuva nos próximos dias Precipitação nas bacias que abastecem o Guaíba pode agravar situação das inundações"
03/05/2024,1,mudanças climáticas,"Previsão do tempo Chuvas cessam em parte do Rio Grande do Sul mas temperatura começa a cair Pancadas de chuva cairão do Norte do estado até o Sudoeste do Paraná e também em parte do Nordeste"
03/05/2024,0,mudanças climáticas,"Sequência de frentes frias no RS deve quebrar bloqueio atmosférico na próxima semana mínimas ficam abaixo de 10°C nesta quinta Estado deve voltar a ser atingido por chuvas fortes no fim de semana Solo já encharcado e alto nível das bacias mantêm alertas para inundações"
03/05/2024,0,políticas ambientais,"Câmara aprova projeto que retira silvicultura de lista de atividades poluidoras e desobriga licenciamento ambiental Pelo texto silvicultura também deixa de pagar taxa de fiscalização devida ao Ibama Governistas dizem que proposta fragiliza meio ambiente e opositores alegam que que texto desburocratiza atividade"
03/05/2024,1,tecnologia e inovação,"No AP técnica inovadora aumenta a produção de mudas de mandioca em até 20 vezes Novo método torna as plantas mais saudáveis e com baixo custo Prática consiste no cultivo em estufas com a temperatura irrigação e adubação sendo controlados pelo próprio agricultor"
03/05/2024,1,desmatamento,"Inpe taxa de desmatamento cai 218% na Amazônia e 92% no Pantanal Instituto Nacional de Pesquisas Espaciais (Inpe) divulgou nesta quarta (08) o índice consolidado do Prodes para a Amazônia Legal e a taxa para o Pantanal"
03/05/2024,0,mudanças climáticas,"Temporais deixam US$ 14 bilhões de prejuízo na América Latina e no Caribe em 2023 aponta OMM Relatório mostra como a região foi afetada pela atuação de um El Niño atípico e pelos efeitos das mudanças climáticas a longo prazo"
03/05/2024,1,poluição,"Brasileira ganha prêmio internacional com projeto de recuperação de rio na Inglaterra Carolina Orlandi Pinto coordenou o trabalho de seis anos de uma ONG que conseguiu despoluir e desassorear um trecho do Rio Rom afluente do Tâmisa principal do país"
03/05/2024,0,mudanças climáticas,"Secas x chuvas extremas como a mudança climática acelera crise no ciclo global da água Inundações e secas pelo mundo afora estão conectadas pelo ciclo hidrológico Porém a circulação da água doce que mantém toda a vida na Terra encontrase sob ameaça em grande parte devido à ação humana"
03/05/2024,0,mudanças climáticas,"Mundo tem o 11º mês consecutivo de recorde de calor Dados do observatório europeu Copernicus mostram que abril de 2024 foi o mais quente já registrado globalmente com uma temperatura média de 1503°C"
03/05/2024,0,mudanças climáticas,"Rio Grande do Sul ainda vai viver muitos eventos extremos dizem cientistas brasileiras que colaboraram com IPCC Em relatório publicado em 2023 o Painel Intergovernamental sobre Mudanças Climáticas apontou uma relação entre as fortes precipitações observadas na região que engloba o Rio Grande do Sul e as alterações climáticas provocadas pela ação humana"
03/05/2024,0,desastres,"Temporais no RS entenda como o relevo de Porto Alegre e as 'marés de tempestade' travam escoamento 435 municípios foram atingidos pelo desastre climático que causa chuvas intensas e alagamentos no estado Tragédia causou  mais de 110 mortes"
03/05/2024,1,tecnologia e inovação,"Com robôs na Amazônia e 'minicérebros' no espaço brasileiro busca tratamento eficaz para o Alzheimer e outras condições Projeto do cientista Alysson Muotri em parceria com a Ufam quer encontrar na biodiversidade do bioma opções de intervenção para a doença e outras condições neurológicas como o autismo"
03/05/2024,0,mudanças climáticas,"Maioria dos municípios brasileiros está despreparada para eventos climáticos extremos diz pesquisa Levantamento da Confederação Nacional dos Municípios aponta que 24 mil prefeituras disseram não ter condições de lidar com desastres naturais"
03/05/2024,0,mudanças climáticas,"Temporais no RS volume alto de chuvas é esperado até sábado Inmet alerta para o risco de alagamento e deslizamento Estado têm sofrido com fortes chuvas desde o final de abril Mais de 130 municípios foram afetados"
03/05/2024,0,crimes ambientais,"70% dos jornalistas que cobrem assuntos de meio ambiente já sofreram ataques e intimidações diz Unesco Repórteres que costumam apurar questões sobre desmatamento mineração ou caça ilegal de animais por exemplo acessam áreas remotas e ficam sob risco ainda maior Veja os números do levantamento"
03/05/2024,0,desastres,"Imagens de satélite mostram evolução dos sete dias de chuvas que colocaram o Rio Grande do Sul em calamidade Meteorologistas explicam que catástrofe é resultado da atuação de pelo menos três fenômenos na região agravados pelas mudanças no clima"
03/05/2024,0,desastres,"Chuvas no RS entenda as causas de uma das maiores tragédias climáticas no estado e por que a situação deve piorar Meteorologistas explicam que catástrofe é resultado da atuação de pelo menos três fenômenos na região agravados pelas mudanças no clima"
03/05/2024,0,incêndios,"Com mais de 17 mil focos Brasil registra recorde de queimadas em 2024 Recorde foi puxado pelos estados de Roraima e Mato Grosso Acumulado de janeiro a abril supera a marca de 2003 que até então era o pior quadrimestre da série histórica"
03/05/2024,0,crimes ambientais,"Estudo mostra conexão entre crimes econômicos e ambientais na produção de madeira ouro e gado na Amazônia Instituto Igarapé analisou dados de 131 operações da PF realizadas entre 2016 e 2022 'Ações repressivas não bastam' diz pesquisadora"
03/05/2024,0,mudanças climáticas,"Onda de calor Inmet emite alerta de perigo para altas temperaturas em 6 estados do Brasil Previsão é de que calorão atinja áreas de MT GO MG SP PR e todo o estado de MS Nesses locais as temperaturas podem ficar 5ºC acima da média entre os dias 27 de abril e 1º de maio"
03/05/2024,1,tecnologia e inovação,"IA pode tornar a previsão do tempo mais exata Meteorologia clássica sempre apresenta elemento de incerteza pois depende de medições complexas Há quem veja na inteligência artificial uma alternativa sobretudo para regiões de infraestrutura mais fraca"
28/04/2024,1,políticas ambientais,"Combate a trabalho escravo e compromissos ambientais pecuaristas aderem a projeto que busca frear desmate no Cerrado Grandes frigoríficos e grupos varejistas devem seguir regras de práticas socioambientais na criação de gado Os índices de desmatamento no Cerrado estão em alta nos últimos meses"
28/04/2024,0,poluição,"Nuvens de poeira encobrem parte da Grécia e deixam Atenas com céu alaranjado Ventos fortes transportaram poeira do deserto do Saara até o continente europeu Incêndios florestais também se intensificaram com o fenômeno"
28/04/2024,0,mudanças climáticas,"Quarta onda de calor do ano deve se estender até a próxima semana temperaturas podem chegar a 35°C Fenômeno é resultado da atuação de uma área de alta pressão na parte média da atmosfera que age como uma barreira mantendo o ar seco e quente e elevando as temperaturas nos próximos dias"
28/04/2024,0,mudanças climáticas,"Europa perdeu até 10% do gelo nas montanhas dos Alpes em 2023 diz Organização Meteorológica Mundial Derretimento foi consequência das altas temperaturas registradas durante do verão e da menor quantidade de dias com neve o que contribuiu para o baixo acúmulo de gelo"
28/04/2024,0,mudanças climáticas,"Nova onda global de branqueamento de corais é sinal da morte dos oceanos Agência americana declara que estamos passando pela quarta onda de branqueamento em massa potencializada pelas mudanças climáticas e pelo El Niño"
28/04/2024,1,biodiversidade,"Cobra e calango Produtores rurais participam de pesquisa e ajudam a descobrir novas espécies de animais no ES Dez moradores com propriedades localizadas no Monumento Natural Serra das Torres (Monast) entre os municípios de Mimoso do Sul Atílio Vivácqua e Muqui já fazem parte do projeto"
28/04/2024,0,desmatamento,"Ambientalistas protestam na sede do BB contra empréstimos concedidos a fazendeiros acusados de desmatamento Banco do Brasil é a instituição que mais opera contratos na Amazônia Falhas na fiscalização têm permitido concessão de créditos rurais a propriedades que desmatam BB diz observar critérios socioambientais"
28/04/2024,1,preservação e conservação,"Governo deve demarcar mais 6 territórios indígenas 'até o final de abril' diz Guajajara Declaração da ministra dos Povos Indígenas foi feita uma conferência sobre empreendedorismo social realizada em Oxford no Reino Unido Governo homologou a demarcação de apenas 8 de 14 territórios prometidos em 2023"
28/04/2024,1,desmatamento,"Governo anuncia R$ 730 milhões para municípios na Amazônia e Lula volta a prometer 'desmatamento zero' até 2030 União mapeou 70 cidades 'prioritárias' que concentram desmate 53 já aderiram Promessa de zerar desmatamento foi feita no âmbito do acordo de Paris país ainda está longe de cumprir"
28/04/2024,0,mudanças climáticas,"Com março mais quente já registrado Terra tem 10º mês seguido com recorde de calor Período entre abril de 2023 e março de 2024 é o mais quente da história com temperatura 158ºC acima da média da era préindustrial Dados foram divulgados pelo observatório europeu Copernicus"
